client_id,period_id,array_name,category,application,usable,percent_capacity,percent_performance,larger,constraint,alert_color,device_type_code,controller_name,data_center,count
188,1683,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1683,SVCP8,Prod,P8,52223.0,59.900752541983415,3.10133,59.900753,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1683,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.13,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1685,AHISSVC,Prod,Prod,673699.0,67.75767367919501,6.388,67.757674,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1685,AHISUNITY,EMC,EMC,41058.0,61.24993911052657,0.0,61.249939,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1685,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1685,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1685,SVCP8,Prod,P8,52223.0,60.07642226605136,3.51266,60.076422,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1685,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.114,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1687,AHISSVC,Prod,Prod,673699.0,67.75782508212124,7.512,67.757825,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1687,AHISUNITY,EMC,EMC,41058.0,61.24993911052657,0.0,61.249939,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1687,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1687,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1687,SVCP8,Prod,P8,52223.0,59.78434789269096,3.63433,59.784348,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1687,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,7.062,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1690,AHISSVC,Prod,Prod,673699.0,67.75782656646366,6.00266,67.757827,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1690,AHISUNITY,EMC,EMC,41058.0,61.25541916313508,0.0,61.255419,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1690,SVCP8,Prod,P8,52223.0,61.96901748271834,3.577,61.969017,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1690,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.13,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1692,AHISSVC,Prod,Prod,673699.0,67.75782805080607,5.91966,67.757828,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1692,AHISUNITY,EMC,EMC,41058.0,61.25541916313508,0.0,61.255419,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1692,SVCP8,Prod,P8,52223.0,62.08750933496735,3.194,62.087509,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1692,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.195,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1694,AHISSVC,Prod,Prod,673699.0,67.75783250383331,7.37866,67.757833,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1694,AHISUNITY,EMC,EMC,41058.0,61.25846363680647,0.0,61.258464,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1694,SVCP8,Prod,P8,52223.0,64.61915248070774,3.667,64.619152,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1694,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.6615,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1697,AHISSVC,Prod,Prod,673699.0,67.75785328462712,6.961,67.757853,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1697,AHISUNITY,EMC,EMC,41058.0,61.26211700521214,0.0,61.262117,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1697,SVCP8,Prod,P8,52223.0,64.66570285123413,3.53133,64.665703,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1697,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,0.0,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1699,AHISSVC,Prod,Prod,673699.0,67.75785476896952,5.53233,67.757855,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1699,AHISUNITY,EMC,EMC,41058.0,61.26272589994642,0.0,61.262726,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1699,SVCP8,Prod,P8,52223.0,65.00294889225054,3.541,65.002949,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1699,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.921,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1701,AHISSVC,Prod,Prod,673699.0,67.75785773765435,8.01266,67.757858,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1701,AHISUNITY,EMC,EMC,41058.0,61.26637926835209,0.0,61.266379,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1701,SVCP8,Prod,P8,52223.0,64.9236160312506,3.52433,64.923616,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1701,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.24,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1704,AHISSVC,Prod,Prod,673699.0,67.75786367502401,6.94233,67.757864,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1704,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1704,SVCP8,Prod,P8,52223.0,65.00603182505793,3.149,65.006032,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1704,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.886,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1706,AHISSVC,Prod,Prod,673699.0,67.75786515936642,6.67233,67.757865,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1706,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1706,SVCP8,Prod,P8,52223.0,65.44137640503227,3.45066,65.441376,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1708,AHISSVC,Prod,Prod,673699.0,67.75794086082954,8.053,67.757941,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1708,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1708,SVCP8,Prod,P8,52223.0,66.88191026942152,3.03033,66.88191,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1708,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.453,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1711,AHISSVC,Prod,Prod,673699.0,67.61886391400314,6.73666,67.618864,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1711,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1711,SVCP8,Prod,P8,52223.0,62.95837083277483,3.256,62.958371,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1711,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.349,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1713,AHISSVC,Prod,Prod,673699.0,67.61886391400314,7.20766,67.618864,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1713,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1713,SVCP8,Prod,P8,52223.0,63.07150106275013,3.247,63.071501,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1713,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.9525,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1715,AHISSVC,Prod,Prod,673699.0,67.58620986523655,8.09733,67.58621,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1715,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1715,SVCP8,Prod,P8,52223.0,62.583057273615076,4.617,62.583057,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1715,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.255,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1718,AHISSVC,Prod,Prod,673699.0,67.58637611158693,7.39133,67.586376,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1718,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1718,SVCP8,Prod,P8,52223.0,63.19154395572832,3.24333,63.191544,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1718,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.4095,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1720,AHISSVC,Prod,Prod,673699.0,67.58646220344694,6.48866,67.586462,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1720,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1720,SVCP8,Prod,P8,52223.0,63.23614116385501,3.234,63.236141,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1720,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.2125,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1722,AHISSVC,Prod,Prod,673699.0,67.58651267108901,8.942,67.586513,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1722,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1722,SVCP8,Prod,P8,52223.0,63.490377802883785,3.693,63.490378,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1725,AHISSVC,Prod,Prod,673699.0,67.58667001138491,6.44733,67.58667,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1725,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1725,SVCP8,Prod,P8,52223.0,63.13388736763495,3.50466,63.133887,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1725,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.4095,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1727,AHISSVC,Prod,Prod,673699.0,67.58674274416319,7.06866,67.586743,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1727,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1727,SVCP8,Prod,P8,52223.0,63.27074277617142,3.45933,63.270743,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1727,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.3355,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1729,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1729,SVCP8,Prod,P8,52223.0,63.450089041227045,3.84466,63.450089,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1729,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.903,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1732,AHISSVC,Prod,Prod,673699.0,65.33713127079007,7.83266,65.337131,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1732,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1732,SVCP8,Prod,P8,52223.0,63.269517262508856,3.36366,63.269517,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1732,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.3595,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1734,AHISSVC,Prod,Prod,673699.0,65.33719806619871,6.84666,65.337198,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1734,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1734,SVCP8,Prod,P8,52223.0,63.32918445895486,3.59833,63.329184,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1734,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.0475,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1736,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1736,SVCP8,Prod,P8,52223.0,63.572161691208855,3.882,63.572162,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1736,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.0075,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1739,AHISSVC,Prod,Prod,673699.0,65.33755133969325,7.73366,65.337551,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1739,AHISUNITY,EMC,EMC,41058.0,61.2773393735691,0.0,61.277339,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1739,SVCP8,Prod,P8,52223.0,63.29050418398024,3.598,63.290504,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1739,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.5075,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1741,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1741,SVCP8,Prod,P8,52223.0,63.39810045382303,3.51133,63.3981,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1741,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.152,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1743,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1743,SVCP8,Prod,P8,52223.0,63.34184171725102,3.75633,63.341842,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1743,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.1125,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1746,AHISSVC,Prod,Prod,673699.0,65.33819405995852,8.77,65.338194,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1746,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1746,SVCP8,Prod,P8,52223.0,63.40440035999464,3.79066,63.4044,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1746,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.4545,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1748,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1748,SVCP8,Prod,P8,52223.0,64.21059686345097,3.27333,64.210597,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1748,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.1375,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1750,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1750,SVCP8,Prod,P8,52223.0,66.17607184573846,3.535,66.176072,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1750,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.8915,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1753,AHISSVC,Prod,Prod,673699.0,65.38355407978935,6.922,65.383554,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1753,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1753,SVCP8,Prod,P8,52223.0,68.1885759148268,3.73833,68.188576,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1753,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.4225,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1755,AHISSVC,Prod,Prod,673699.0,65.38365798375833,6.45466,65.383658,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1755,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1755,SVCP8,Prod,P8,52223.0,68.19625452386879,3.35766,68.196255,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1755,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.2155,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1757,AHISSVC,Prod,Prod,673699.0,65.38386876038112,8.003,65.383869,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1757,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1757,SVCP8,Prod,P8,52223.0,67.02207839457711,3.46366,67.022078,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1757,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.036,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1760,AHISSVC,Prod,Prod,673699.0,65.38401867896494,7.62166,65.384019,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1760,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1760,SVCP8,Prod,P8,52223.0,66.72278497979818,3.29833,66.722785,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1760,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.4875,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1762,AHISUNITY,EMC,EMC,41058.0,61.2688148472892,0.0,61.268815,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1762,SVCP8,Prod,P8,52223.0,66.72751469658962,3.492,66.727515,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1762,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,0.0,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1764,AHISUNITY,EMC,EMC,41058.0,61.26942374202348,0.0,61.269424,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1764,SVCP8,Prod,P8,52223.0,67.38913888516554,3.64633,67.389139,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1764,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,0.0,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1767,AHISSVC,Prod,Prod,673699.0,65.38421461216359,9.12766,65.384215,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1767,AHISUNITY,EMC,EMC,41058.0,61.274294899897704,0.0,61.274295,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1767,SVCP8,Prod,P8,52223.0,67.47735672021906,3.84366,67.477357,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1767,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.6745,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1769,AHISUNITY,EMC,EMC,41058.0,61.26942374202348,0.0,61.269424,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1769,SVCP8,Prod,P8,52223.0,66.8959079332861,3.237,66.895908,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1769,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.2335,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1771,AHISUNITY,EMC,EMC,41058.0,61.27064153149204,0.0,61.270642,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1771,SVCP8,Prod,P8,52223.0,67.14382551749229,3.56266,67.143826,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1771,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.925,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1774,AHISSVC,Prod,Prod,673699.0,65.3843645307474,8.381,65.384365,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1774,AHISUNITY,EMC,EMC,41058.0,61.27064153149204,0.0,61.270642,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1774,SVCP8,Prod,P8,52223.0,66.84550868391322,3.60333,66.845509,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1774,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.7635,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1776,AHISSVC,Prod,Prod,673699.0,65.3843645307474,6.78233,65.384365,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1776,AHISUNITY,EMC,EMC,41058.0,61.27064153149204,0.0,61.270642,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1776,SVCP8,Prod,P8,52223.0,66.89602282519196,3.618,66.896023,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1776,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.589,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1778,AHISUNITY,EMC,EMC,41058.0,61.27064153149204,0.0,61.270642,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1778,SVCP8,Prod,P8,52223.0,67.1382724087088,4.90233,67.138272,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1778,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.735,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1781,AHISSVC,Prod,Prod,673699.0,66.4768450005121,8.923,66.476845,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1781,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1781,SVCP8,Prod,P8,52223.0,66.97771097026215,3.71533,66.977711,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1781,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.317,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1783,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1783,SVCP8,Prod,P8,52223.0,67.01937843478927,3.37333,67.019378,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1783,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.8945,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1785,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1785,SVCP8,Prod,P8,52223.0,67.10171763399269,3.57033,67.101718,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1785,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.7915,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1788,AHISSVC,Prod,Prod,673699.0,64.90218777228407,7.959,64.902188,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1788,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1788,SVCP8,Prod,P8,52223.0,67.08385194263064,4.303,67.083852,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1788,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.309,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1790,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1790,SVCP8,Prod,P8,52223.0,67.1320490971411,3.408,67.132049,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1792,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1792,SVCP8,Prod,P8,52223.0,67.29289776535244,3.536,67.292898,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1792,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,3.8935,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1795,AHISSVC,Prod,Prod,673699.0,64.90286611676729,5.16566,64.902866,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1795,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1795,SVCP8,Prod,P8,52223.0,67.39114949351818,3.096,67.391149,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1795,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.344,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1797,AHISSVC,Prod,Prod,673699.0,64.90307540904766,6.31866,64.903075,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1797,AHISUNITY,EMC,EMC,41058.0,61.27125042622632,0.0,61.27125,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1797,SVCP8,Prod,P8,52223.0,67.08119028014477,3.42833,67.08119,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1797,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.8495,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
